id,cycle,interstage_alarms,inlet_pressure,inlet_temp,discharge_pressure,discharge_temp,stage_1_pressure,stage_1_temp,stage_2_pressure,stage_2_temp,stage_3_pressure,stage_3_temp,stage_4_pressure,stage_4_temp,encolusure_temp,ambient_temp,minutes_after,rul
1,1,0.0,92.5,2.36511154808743e-41,7.796544395810418e-41,86.0,306.296295166016,232.410736083984,784.7999877929691,239.12629699707,1811.1999511718802,1811.1999511718802,144.27365112304702,2128.0,78.5,78.5999984741211,0,98
1,2,0.0,94.5,3.4970804475690094e-41,5.458057518545159e-41,85.5,94.5740737915039,166.95950317382798,244.5,199.574661254883,241.399993896484,241.399993896484,105.248260498047,329.399993896484,83.0,83.0999984741211,13.8029,97
1,3,0.0,232.0,2.5457389201389e-41,4.54581221826971e-42,85.0,261.555572509766,159.38919067382798,465.600006103516,197.74739074707,630.4000244140631,630.4000244140631,106.682723999023,811.2000122070309,85.5,85.8000030517578,17.679933333333334,96
1,4,0.0,89.0,7.52553327281e-41,3.6311847106049e-41,86.0,216.777786254883,149.399032592773,566.799987792969,190.384552001953,1032.0,1032.0,104.539276123047,1288.80004882813,88.0,88.0,27.520166666666668,95
1,5,0.0,104.5,2.1418847027204798e-41,1.9145940918069999e-41,84.5,85.0185165405273,158.71760559082,235.100006103516,182.460067749023,233.5,460.200012207031,105.591796875,555.5999755859381,86.0,86.0,19.849,94
1,6,0.0,93.5,4.791319709219409e-41,3.6311847106049e-41,83.5,267.555572509766,156.192276000977,444.799987792969,177.038192749023,592.4000244140631,592.4000244140631,105.423828125,775.2000122070309,86.5,86.5,20.182116666666666,93
1,7,0.0,222.0,4.3660256252968295e-41,3.4864305792401393e-41,82.5,253.777786254883,156.07438659668,510.399993896484,180.545135498047,714.7999877929691,714.7999877929691,105.754776000977,876.400024414063,84.5,84.9000015258789,18.180833333333332,92
1,8,0.0,104.0,4.5029324852613697e-41,3.6311847106049e-41,83.5,104.38889312744101,154.094055175781,238.699996948242,174.93229675293,234.699996948242,489.600006103516,104.085502624512,656.799987792969,86.0,86.1999969482422,20.682333333333336,91
1,9,0.0,213.0,2.31732727045395e-41,4.4271222383413895e-41,82.5,243.777786254883,157.691558837891,255.600006103516,190.331604003906,809.599975585938,809.599975585938,104.205726623535,962.0,84.5,84.6999969482422,18.348383333333334,90
1,10,0.0,92.5,7.01532050194933e-41,1.7486803536309397e-41,85.5,85.3888931274414,153.63195800781298,251.5,169.30207824707,455.600006103516,254.699996948242,105.54296875,327.20001220703097,86.0,86.4000015258789,22.01856666666667,89
1,11,0.0,185.0,3.72044742278239e-42,6.70185003547987e-41,84.5,90.0185165405273,145.567138671875,561.5999755859381,182.29948425293,1024.80004882813,1024.80004882813,103.674911499023,1293.59997558594,87.0,87.0999984741211,32.52733333333334,88
1,12,0.0,79.0,5.368374416828369e-42,4.5191875474475395e-42,84.0,207.037033081055,147.48323059082,232.899993896484,162.855911254883,1081.59997558594,308.0,104.692710876465,325.600006103516,86.0,86.1999969482422,26.019833333333334,87
1,13,0.0,103.0,3.49175551340458e-41,4.757408286382749e-42,84.0,103.018516540527,143.886581420898,236.399993896484,156.111099243164,235.0,235.0,102.488716125488,325.600006103516,86.0,86.1999969482422,27.35555,86
1,14,0.0,258.0,2.48197984001212e-41,2.2347907909052198e-41,84.0,93.3888931274414,124.17130279541,305.600006103516,138.01823425293,259.600006103516,493.200012207031,98.9893646240234,620.0,86.0,86.4000015258789,63.2155,85
1,15,0.0,81.0,3.40095137291633e-42,3.7295558628004996e-41,81.0,90.3888931274414,131.662033081055,244.600006103516,136.140625,329.79998779296903,329.79998779296903,96.8919296264648,322.0,84.5,84.6999969482422,42.53405,84
1,16,0.0,101.0,6.3456399658485e-41,2.99751754503722e-41,82.5,101.018516540527,109.700820922852,230.800003051758,110.62586212158199,228.0,228.0,93.04296875,314.79998779296903,82.5,82.9000015258789,98.74461666666666,83
1,17,0.0,187.0,5.588378275727369e-41,2.1870065132717397e-41,79.5,95.0740737915039,123.32813262939501,556.799987792969,112.470489501953,986.7999877929691,231.600006103516,91.9388046264648,1088.0,80.5,80.5999984741211,78.72478333333333,82
1,18,0.0,100.0,4.78319217812633e-41,3.6311847106049e-41,76.0,100.20370483398399,137.231491088867,240.699996948242,148.234375,241.100006103516,241.100006103516,94.9769973754883,327.0,79.0,79.0,23.1851,81
1,19,0.0,92.5,7.01532050194933e-41,4.676833624684079e-41,76.5,93.0185165405273,127.67130279541,251.800003051758,135.085067749023,254.100006103516,254.100006103516,93.04296875,327.600006103516,79.0,79.3000030517578,38.362833333333334,80
1,20,0.0,92.5,7.01532050194933e-41,8.995074972347429e-41,74.0,93.20370483398442,143.848968505859,256.399993896484,155.58073425293,258.20001220703097,258.20001220703097,94.9344635009766,325.600006103516,77.5,77.6999969482422,23.685283333333334,79
1,21,0.0,178.0,4.4802314501393097e-41,8.877926420729879e-41,74.5,89.70370483398442,134.615173339844,250.199996948242,144.90625,308.600006103516,308.600006103516,92.1089401245117,324.79998779296903,77.5,78.4000015258789,29.690116666666665,78
1,22,0.0,93.0,8.34403170582212e-41,8.828880974478509e-41,74.5,93.4814834594727,143.487289428711,257.20001220703097,169.72917175293,259.20001220703097,259.20001220703097,94.9036483764648,321.79998779296903,76.5,76.8000030517578,20.51655,77
1,23,0.0,224.0,7.01532050194933e-41,3.8464241547251894e-41,75.5,93.0740737915039,146.05325317382798,250.5,159.868057250977,255.399993896484,255.399993896484,96.1749114990234,322.79998779296903,78.0,78.0999984741211,25.851883333333333,76
1,24,0.0,92.5,7.01532050194933e-41,8.662686976609591e-41,75.0,93.0740737915039,158.34260559082,259.399993896484,205.991317749023,260.600006103516,260.600006103516,89.9652786254883,329.20001220703097,68.5,68.90000152587889,17.012733333333333,75
1,25,0.0,94.5,6.81871832740456e-41,4.461594180563789e-41,75.5,95.4814834594727,160.104187011719,245.300003051758,193.44270324707,248.100006103516,248.100006103516,95.3025131225586,328.600006103516,72.0,72.3000030517578,14.511,74
1,26,0.0,91.0,7.99328670020162e-41,6.00554482855687e-41,75.0,90.9259185791016,156.35128784179702,255.600006103516,189.353729248047,273.399993896484,273.399993896484,99.9579010009766,320.600006103516,75.5,75.6999969482422,19.846383333333332,73
1,27,0.0,254.0,7.562807811961039e-41,3.18220868263523e-41,77.0,92.8888931274414,153.619232177734,257.0,179.071182250977,261.20001220703097,261.20001220703097,97.9461822509766,322.79998779296903,78.0,78.0999984741211,16.51195,72
1,28,0.0,101.5,4.46972171165687e-41,5.458057518545159e-41,77.0,101.518516540527,157.993057250977,239.600006103516,187.421005249023,240.5,240.5,100.608940124512,324.79998779296903,77.5,77.9000015258789,19.180333333333333,71
1,29,0.0,92.5,6.350964900012939e-41,7.002008166538249e-41,78.5,92.8888931274414,161.980911254883,258.20001220703097,182.665802001953,261.600006103516,261.600006103516,103.988716125488,324.0,80.0,80.0999984741211,26.352833333333333,70
1,30,0.0,74.0,7.79121946164598e-41,5.67329696266545e-41,79.5,102.018516540527,160.78878784179702,239.0,179.149307250977,240.399993896484,240.399993896484,101.946182250977,322.79998779296903,81.0,81.0999984741211,21.183933333333336,69
1,31,0.0,225.0,8.806320069202878e-41,7.666363768474642e-41,80.0,103.518516540527,159.682312011719,238.300003051758,189.891494750977,235.199996948242,235.199996948242,101.705726623535,327.600006103516,82.0,82.0,23.516233333333332,68
