id,cycle,inlet_pressure,discharge_temp,stage_1_pressure,stage_1_temp,stage_2_pressure,stage_2_temp,stage_3_pressure,stage_3_temp,stage_4_pressure,stage_4_temp,encolusure_temp,ambient_temp,minutes_after,rul
1,1,92.5,86,306.2962952,232.4107361,784.7999878,239.126297,1811.199951,1811.199951,144.2736511,2128,78.5,78.59999847,0,98
1,2,94.5,85.5,94.57407379,166.9595032,244.5,199.5746613,241.3999939,241.3999939,105.2482605,329.3999939,83,83.09999847,13.8029,97
1,3,232,85,261.5555725,159.3891907,465.6000061,197.7473907,630.4000244,630.4000244,106.682724,811.2000122,85.5,85.80000305,17.67993333,96
1,4,89,86,216.7777863,149.3990326,566.7999878,190.384552,1032,1032,104.5392761,1288.800049,88,88,27.52016667,95
1,5,104.5,84.5,85.01851654,158.7176056,235.1000061,182.4600677,233.5,460.2000122,105.5917969,555.5999756,86,86,19.849,94
1,6,93.5,83.5,267.5555725,156.192276,444.7999878,177.0381927,592.4000244,592.4000244,105.4238281,775.2000122,86.5,86.5,20.18211667,93
1,7,222,82.5,253.7777863,156.0743866,510.3999939,180.5451355,714.7999878,714.7999878,105.754776,876.4000244,84.5,84.90000153,18.18083333,92
1,8,104,83.5,104.3888931,154.0940552,238.6999969,174.9322968,234.6999969,489.6000061,104.0855026,656.7999878,86,86.19999695,20.68233333,91
1,9,213,82.5,243.7777863,157.6915588,255.6000061,190.331604,809.5999756,809.5999756,104.2057266,962,84.5,84.69999695,18.34838333,90
1,10,92.5,85.5,85.38889313,153.631958,251.5,169.3020782,455.6000061,254.6999969,105.5429688,327.2000122,86,86.40000153,22.01856667,89
1,11,185,84.5,90.01851654,145.5671387,561.5999756,182.2994843,1024.800049,1024.800049,103.6749115,1293.599976,87,87.09999847,32.52733333,88
1,12,79,84,207.0370331,147.4832306,232.8999939,162.8559113,1081.599976,308,104.6927109,325.6000061,86,86.19999695,26.01983333,87
1,13,103,84,103.0185165,143.8865814,236.3999939,156.1110992,235,235,102.4887161,325.6000061,86,86.19999695,27.35555,86
1,14,258,84,93.38889313,124.1713028,305.6000061,138.0182343,259.6000061,493.2000122,98.98936462,620,86,86.40000153,63.2155,85
1,15,81,81,90.38889313,131.6620331,244.6000061,136.140625,329.7999878,329.7999878,96.89192963,322,84.5,84.69999695,42.53405,84
1,16,101,82.5,101.0185165,109.7008209,230.8000031,110.6258621,228,228,93.04296875,314.7999878,82.5,82.90000153,98.74461667,83
1,17,187,79.5,95.07407379,123.3281326,556.7999878,112.4704895,986.7999878,231.6000061,91.93880463,1088,80.5,80.59999847,78.72478333,82
1,18,100,76,100.2037048,137.2314911,240.6999969,148.234375,241.1000061,241.1000061,94.97699738,327,79,79,23.1851,81
1,19,92.5,76.5,93.01851654,127.6713028,251.8000031,135.0850677,254.1000061,254.1000061,93.04296875,327.6000061,79,79.30000305,38.36283333,80
1,20,92.5,74,93.20370483,143.8489685,256.3999939,155.5807343,258.2000122,258.2000122,94.9344635,325.6000061,77.5,77.69999695,23.68528333,79
1,21,178,74.5,89.70370483,134.6151733,250.1999969,144.90625,308.6000061,308.6000061,92.10894012,324.7999878,77.5,78.40000153,29.69011667,78
1,22,93,74.5,93.48148346,143.4872894,257.2000122,169.7291718,259.2000122,259.2000122,94.90364838,321.7999878,76.5,76.80000305,20.51655,77
1,23,224,75.5,93.07407379,146.0532532,250.5,159.8680573,255.3999939,255.3999939,96.1749115,322.7999878,78,78.09999847,25.85188333,76
1,24,92.5,75,93.07407379,158.3426056,259.3999939,205.9913177,260.6000061,260.6000061,89.96527863,329.2000122,68.5,68.90000153,17.01273333,75
1,25,94.5,75.5,95.48148346,160.104187,245.3000031,193.4427032,248.1000061,248.1000061,95.30251312,328.6000061,72,72.30000305,14.511,74
1,26,91,75,90.92591858,156.3512878,255.6000061,189.3537292,273.3999939,273.3999939,99.957901,320.6000061,75.5,75.69999695,19.84638333,73
1,27,254,77,92.88889313,153.6192322,257,179.0711823,261.2000122,261.2000122,97.94618225,322.7999878,78,78.09999847,16.51195,72
1,28,101.5,77,101.5185165,157.9930573,239.6000061,187.4210052,240.5,240.5,100.6089401,324.7999878,77.5,77.90000153,19.18033333,71
1,29,92.5,78.5,92.88889313,161.9809113,258.2000122,182.665802,261.6000061,261.6000061,103.9887161,324,80,80.09999847,26.35283333,70
1,30,74,79.5,102.0185165,160.7887878,239,179.1493073,240.3999939,240.3999939,101.9461823,322.7999878,81,81.09999847,21.18393333,69
1,31,225,80,103.5185165,159.682312,238.3000031,189.8914948,235.1999969,235.1999969,101.7057266,327.6000061,82,82,23.51623333,68
1,32,264,82,92.07407379,161.6064911,252.6000061,188.0911407,254.6000061,254.6000061,103.2599869,327,82,81.90000153,15.842,67
1,33,75,81.5,103.0185165,159.3802185,237.8000031,182.515625,237.6000061,237.6000061,104.1749115,322.2000122,83,83.09999847,15.00621667,66
1,34,74.5,85,103.5740738,163.4652863,233,188.0347137,234.5,234.5,105.1631927,325.2000122,84.5,84.59999847,15.67205,65
1,35,105.5,86.5,106,152.1672668,235.1999969,166.6770782,230.6000061,230.6000061,107.1206589,322,91,91,26.507,64
1,36,104.5,86,105.8888931,156.2268677,233.8999939,174.949646,231,231,106.9344635,324.7999878,90,89.80000305,20.50573333,63
1,37,104,86,104.0185165,163.4780121,232.1999969,185.2048645,232.1999969,232.1999969,109.7174454,325.6000061,88,88,18.67088333,62
1,38,104.5,85.5,105.0185165,154.2864685,231.8999939,171.2899323,231.3000031,231.3000031,106.5429688,326,90,90,22.338,61
1,39,199,85,94.01851654,167.2233887,246.5,207.811203,252.3999939,252.3999939,105.4769974,326,82.5,82.40000153,18.00321667,60
1,40,104.5,86,105.3888931,161.2141418,233.8000031,183.5069427,234,234,108.1206589,322.6000061,88,88.30000305,17.33633333,59
1,41,100,86,100.8888931,165.822937,239.8999939,193.28125,237.5,237.5,108.4461823,323.7999878,86,86,16.33633333,58
1,42,74.5,85.5,103.5740738,164.682312,235.8000031,192.0347137,234.8000031,234.8000031,108.9036484,321.3999939,86,86.69999695,24.83911667,57
1,43,95.5,86,96.57407379,166.2147064,240.5,198.8854218,242.1000061,242.1000061,106.4769974,326.3999939,83.5,83.80000305,14.16978333,56
1,44,95,87.5,95.51851654,167.4786072,242.5,205.644104,243.3000031,243.3000031,109.7599869,326.6000061,84.5,84.40000153,16.16943333,55
1,45,226,87.5,102.5740738,165.1504822,234.6999969,198.5920105,232.1000061,232.1000061,111.6631927,324.3999939,86.5,86.40000153,22.17073333,54
1,46,98.5,87,98.51851654,167.916687,240,197.4513855,236.3999939,236.3999939,111.7599869,327.2000122,85.5,85.5,23.00566667,53
1,47,93.5,87,92.01851654,166.244812,243.3000031,204.1367188,259.6000061,259.6000061,108.5429688,327.3999939,85.5,85.59999847,15.17071667,52
1,48,183,87.5,90.01851654,161.1215363,228.3999939,199.2994843,320.6000061,320.6000061,109.9769974,326.3999939,89,89.40000153,21.50428333,51
1,49,74.5,87.5,104.5185165,165.2737427,235.3999939,196.762146,231,231,110.5004349,325.7999878,87,87.30000305,17.838,50
1,50,264,87,102.0740738,165.210083,238.6999969,197.1024323,233.6999969,233.6999969,110.9344635,325,86,86.19999695,21.005,49
1,51,99,86.5,99.88889313,166.7251282,238.5,200.3914948,237.6999969,237.6999969,109.4344635,324.3999939,86,86.19999695,18.00233333,48
1,52,90.5,86,92.07407379,166.1001282,254.5,207.180542,263.6000061,263.6000061,107.2057266,326.3999939,84,84.40000153,16.16833333,47
1,53,223,86,92.51851654,166.9085846,256.6000061,208.3637238,260,260,104.9769974,327,81.5,81.69999695,18.83721667,46
1,54,195,86,102.0740738,164.3547668,234.3000031,200.865448,241.1000061,241.1000061,110.5429688,327.3999939,86.5,86.90000153,22.33895,45
1,55,209,87.5,101.5740738,166.7037201,238.5,192.7152863,237.8999939,237.8999939,109.5429688,327.2000122,86.5,86.90000153,19.17088333,44
1,56,226,88,94.38889313,170.2957306,244.1000061,206.7916718,246.8000031,246.8000031,108.4769974,327.6000061,85,85.30000305,24.83855,43
1,57,215,87,100.5185165,166.0995483,239.6000061,194.9322968,236.3999939,236.3999939,111.0429688,327.6000061,86.5,86.5,16.33606667,42
1,58,209,86,100.3888931,165.0868073,242.6000061,203.532547,243.8999939,243.8999939,108.2057266,327.3999939,86,86.19999695,14.6695,41
1,59,98.5,85,99.88889313,165.2911072,235.8999939,194.1493073,238.3999939,238.3999939,106.7482605,328,84,84.19999695,15.008,40
1,60,77.5,86,107.3888931,158.6990814,233,177.5069427,233.1000061,233.1000061,107.6089401,324.7999878,87.5,87.59999847,23.83788333,39
1,61,172,84,92.38889313,155.1001282,234.8000031,174.375,294.3999939,294.3999939,104.53125,328.6000061,86,86.19999695,18.50266667,38
1,62,75,86.5,93.88889313,160.7170258,250.6999969,180.1701355,254.3000031,254.3000031,109.6206589,322,86.5,87.09999847,23.83778333,37
1,63,260,85,106.0185165,150.6736145,237.3000031,174.5052032,233.6000061,233.6000061,106.0004349,325.2000122,88.5,88.69999695,30.00843333,36
1,64,107,84.5,107.0740738,151.8437653,234.3000031,166.6006927,234.6999969,234.6999969,103.8376694,322.7999878,88,88,25.17345,35
1,65,104,83,104.3888931,148.8397064,238.3000031,169.375,239.8999939,239.8999939,102.1089401,324.3999939,86.5,86.90000153,26.67295,34
1,66,91,81.5,91.88889313,158.7384338,252,178.1232605,271,271,102.3025131,329,82.5,82.90000153,18.00476667,33
1,67,104,83.5,104.7037048,154.2014008,236.8999939,172.9791565,235.6000061,235.6000061,104.0855026,328,83.5,83.69999695,20.33928333,32
1,68,76.5,82,101.3888931,161.9079895,237.1999969,188.847229,240.3999939,240.3999939,103.0855026,329.3999939,80,80.09999847,14.00366667,31
1,69,104.5,82,104.7037048,159.635437,238.3000031,178.7152863,239.6999969,239.6999969,104.8802109,325.7999878,81.5,81.90000153,23.17333333,30
1,70,75,81.5,93.07407379,154.1255951,251.8999939,171.131958,254.5,254.5,102.651474,326.3999939,82,82.19999695,18.66966667,29
1,71,77.5,81.5,103.3888931,156.3078918,238,174.4600677,240.1999969,240.1999969,103.9887161,324.2000122,82,82,18.83695,28
1,72,92.5,82,93.20370483,149.1255951,256,163.2552032,256,256,101.6631927,324.6000061,84,84,25.1735,27
1,73,104,81,104.8888931,149.5630951,236.1999969,171.4600677,239.8999939,239.8999939,100.8919296,323,83.5,83.69999695,24.50626667,26
1,74,244,80.5,93.38889313,139.2702637,257,164.7291718,259,259,97.651474,326.3999939,83.5,84.19999695,31.17366667,25
1,75,202,78.5,92.38889313,140.3171387,259.7999878,172.7803802,264.7999878,264.7999878,96.271698,325.6000061,82,82.19999695,25.83861667,24
1,76,75,79,93.07407379,130.2702637,265.6000061,136.4869843,262.7999878,262.7999878,93.50043488,325.2000122,83,82.90000153,40.34138333,23
1,77,75,80.5,96.88889313,116.3243713,246.1999969,117.3489532,248.6000061,248.6000061,92.64409637,318.3999939,82,82.40000153,75.68616667,22
1,78,75.5,79,93.88889313,118.3585129,244,121.9704895,246.3999939,246.3999939,93.1749115,322.7999878,80,80.59999847,64.0145,21
1,79,94,78.5,94.51851654,113.1542282,241.3999939,132.375,236.1999969,236.1999969,91.53559113,318.7999878,79.5,79.69999695,73.68216667,20
1,80,79,75,92.88889313,135.2575378,253,144.90625,258.6000061,258.6000061,93.21744537,324.7999878,77.5,77.69999695,27.83916667,19
1,81,89.5,73,92.07407379,146.8235168,258.2000122,159.8828125,260.7999878,260.7999878,94.00043488,324.2000122,75.5,75.90000153,20.17095,18
1,82,173,74.5,89.57407379,130.6151733,248.3000031,173.1835938,329.3999939,329.3999939,91.92274475,327.2000122,77.5,78.30000305,36.67505,17
1,83,194,73.5,92.20370483,137.9681854,259.6000061,151.9913177,272,272,94.271698,325.2000122,77,77,26.0064,16
1,84,250,72.5,93.01851654,148.4872894,258.2000122,173.4618073,263.6000061,263.6000061,95.04296875,326.3999939,74,74.09999847,17.83655,15
1,85,93,72,92.98148346,150.9085846,258.7999878,168.9791565,260.2000122,260.2000122,93.60894012,324.2000122,73,73.40000153,19.50355,14
1,86,222,72.5,93.07407379,147.3426056,257.2000122,175.7434845,260.3999939,260.3999939,94.54296875,327.7999878,75,75.40000153,20.1715,13
1,87,204,72.5,93.48148346,144.0532532,254.6999969,156.2083435,260.7999878,260.7999878,93.90364838,321.6000061,75.5,75.90000153,27.005,12
1,88,260,74.5,93.01851654,150.8489685,256.7999878,172.959198,261.3999939,261.3999939,95.94618225,322.7999878,76.5,76.80000305,26.33806667,11
1,89,74.5,74.5,92.70370483,150.2575378,258.2000122,169.1493073,263.6000061,263.6000061,96.72916412,322.7999878,78,78.09999847,19.67105,10
1,90,91,75,93.48148346,153.4872894,256.2000122,172.4487762,275.7999878,275.7999878,99.4344635,324.2000122,77,77.19999695,18.67061667,9
1,91,88,75.5,90.57407379,158.5682983,251.6999969,192.625,321.2000122,321.2000122,98.88021088,324.7999878,76.5,76.80000305,17.33533333,8
1,92,74.5,77,102.9814835,158.0781403,237.3999939,185.1110992,242.6000061,242.6000061,99.03125,328,78,78.40000153,16.8461,7
1,93,92.5,77.5,92.07407379,158.8958435,258.7999878,183.9913177,260.7999878,260.7999878,97.75998688,326.6000061,77.5,77.90000153,12.51083333,6
1,94,92,77,92.57407379,158.9085846,258,180.7743073,263,263,99.53125,328.7999878,78,78.09999847,15.51245,5
1,95,188,78.5,91.70370483,154.5937653,253.1999969,186.9739532,287.2000122,287.2000122,99.58550262,328.7999878,81.5,81.5,20.01738333,4
1,96,92.5,79.5,92.70370483,163.9809113,259.2000122,201.7743073,260.3999939,260.3999939,96.83333588,333,75,75.40000153,12.67678333,3
1,97,103,79.5,103.2037048,159.3078918,240.3000031,180.234375,241.6999969,241.6999969,100.53125,329.3999939,81,81.30000305,15.51311667,2
1,98,91.5,81.5,92.70370483,164.6915588,258.6000061,202.340271,264.6000061,264.6000061,99.39930725,330.7999878,77.5,77.69999695,12.67633333,1
1,99,104,150,450,325,1098,325,2660,350,3800,350,140,77.69999695,12.67633333,0
2,1,251,83,104.8888931,152.5630951,234.6000061,176.8984375,236.8999939,236.8999939,104.0004349,325.7999878,88.5,88.90000153,24.85293333,86
2,2,106,85.5,106.8888931,154.0353088,235,175.4600677,232,232,106.9769974,326.3999939,91,91.19999695,29.18961667,85
2,3,101.5,85,91.01851654,160.0023346,227.5,179.46875,300.3999939,300.3999939,107.2057266,327.6000061,90,90,20.01655,84
2,4,75,86.5,95.51851654,167.8402863,244.8999939,201.4895935,241.3999939,241.3999939,108.9227448,327,84,84.40000153,13.51161667,83
2,5,74.5,85.5,104.5185165,163.7801056,233.8999939,187.2899323,237.8999939,237.8999939,109.4227448,326,87.5,87.80000305,14.17795,82
2,6,107,89,107.0185165,159.9884338,230.6000061,190.0260468,229.8000031,229.8000031,109.7599869,327.7999878,92.5,92.69999695,22.68455,81
2,7,241,89.5,107.0185165,163.1203918,233.6000061,195.9991302,228.3999939,228.3999939,110.6631927,324.3999939,91.5,91.90000153,18.01466667,80
2,8,194,89,101.0185165,165.4016418,234,200.8420105,244,244,111.7599869,326,92,92.69999695,17.68045,79
2,9,107,90,107,155.8437653,228.6999969,187.8680573,228,228,111.3142395,327.6000061,94,94.30000305,26.69016667,78
2,10,184,91,90,165.1938782,232.8999939,204.6792603,315.2000122,315.2000122,115.0737839,331,92,92.09999847,17.18116667,77
2,11,183,88.5,90.57407379,170.4236145,244.6000061,210.811203,276.6000061,276.6000061,111.8993073,330.3999939,88,88.30000305,18.84976667,76
2,12,76,90.5,108.0185165,156.4351959,229.6000061,174.2048645,227.8000031,227.8000031,110.0429688,327.7999878,95,95.40000153,22.18466667,75
2,13,195,90,95,162.3211823,236.5,197.8728333,258.2000122,258.2000122,111.8993073,330.6000061,93,93.19999695,20.01506667,74
2,14,262,90.5,108.0185165,163.2905121,230.6000061,185.46875,227.1999969,227.1999969,114.03125,328,93,93,20.84988333,73
2,15,109,91.5,109.5185165,157.9797668,230.8000031,174.0347137,230.6000061,230.6000061,112.6631927,325,95,95.19999695,25.18833333,72
2,16,75,90,107.0185165,159.8437653,230.1000061,176.46875,228.8000031,228.8000031,111.8802109,324.7999878,94.5,94.5,22.85266667,71
2,17,199,89.5,106.5185165,160.975708,231.5,194.0282135,231.5,231.5,111.6631927,324,92.5,93,22.85155,70
2,18,79.5,91,108.0185165,153.6522064,229.3000031,177.4600677,229.8999939,229.8999939,111.7599869,326,95.5,95.40000153,30.5244,69
2,19,75,89.5,107,163.6267395,230.1999969,183.46875,230,230,111.9461823,323,91.5,91.90000153,20.35055,68
2,20,106.5,88.5,107.0185165,165.1203918,231,189.6389008,230,230,112.7057266,326.7999878,90,89.59999847,17.84705,67
2,21,75.5,89,106.5185165,158.975708,233.3999939,176.2048645,231.6999969,231.6999969,109.7291641,323.3999939,91,91.40000153,23.18661667,66
2,22,264,88,105,153.9375153,233.5,170.2899323,233.1000061,233.1000061,107.4344635,325.2000122,91.5,91.80000305,22.18488333,65
2,23,260,86.5,106.3888931,160.3119354,233.6999969,181.7239532,234,234,107.8802109,324.6000061,88,88.30000305,18.51528333,64
2,24,247,87,106.0185165,158.8906403,235.3999939,186.0512085,232.1000061,232.1000061,107.5855026,329.7999878,89.5,89.59999847,19.18233333,63
2,25,105.5,87,106.0185165,154.3119354,235.8999939,171.5920105,231.3000031,231.3000031,107.7057266,326,90,90,23.35178333,62
2,26,97,88.5,101.5,153.8483887,236.6999969,169.5451355,247.5,247.5,107.53125,329.7999878,90.5,90.69999695,26.69355,61
2,27,104.5,86.5,105,153.0688782,233,192.245224,944.7999878,944.7999878,109.3279114,326.2000122,88.5,88.5,20.68411667,60
2,28,104.5,87,104.5185165,159.9971161,229.8000031,178.6857605,232.8999939,232.8999939,108.7599869,327,88,88.30000305,18.34833333,59
2,29,88,86.5,96.38889313,152.2743073,237.8000031,169.196167,267.7999878,267.7999878,105.7599869,326.2000122,88.5,88.90000153,21.0165,58
2,30,260,86.5,270.0740662,142.7422028,268.6000061,163.006073,502,236.1000061,104.4498672,652,89,89.19999695,35.53026667,57
2,31,191,84.5,220.0370331,147.4499512,564.7999878,185.9813385,1012,1012,103.8790131,1236,87,87.40000153,24.52028333,56
2,32,182,84,212.0370331,141.1311035,557.2000122,177.3229218,1064.800049,1064.800049,100.8814011,1362.400024,87,87.09999847,39.36533333,55
2,33,149,83,101.5185165,135.4867096,238.8999939,142.5338593,498.3999939,258,100.3376694,616,86.5,86.69999695,39.865,54
2,34,103.5,85.5,88.51851654,110.0518036,239.1999969,111.0746536,340.3999939,340.3999939,95.2217865,315.6000061,85.5,85.59999847,112.42545,53
2,35,146,82,235,98.27836609,143.3999939,120.4876328,140.1999969,760,90.63671875,311.2000122,81,81,165.97205,52
2,36,216,77,246.1481476,126.4904556,530,132.9618073,766.7999878,247.1000061,93.88021088,864,80,80.09999847,37.86405,51
2,37,214,74.5,245.0370331,145.7682495,532,179.626297,786.4000244,259.7999878,96.23003387,327.2000122,75.5,75.90000153,16.34661667,50
2,38,92.5,74.5,240.7777863,147.2702637,545.5999756,167.859375,262.7999878,832,95.21744537,324,76,75.90000153,15.01211667,49
2,39,91.5,74.5,227.1481476,144.7384338,562,159.5807343,963.5999756,266.2000122,95.47710419,1133.599976,76.5,76.59999847,22.18316667,48
2,40,92,74,92.98148346,150.6915588,558.4000244,182.7026825,943.2000122,943.2000122,95.94618225,1093.599976,75.5,75.59999847,18.84816667,47
2,41,93,75,93.98148346,145.4276733,258.3999939,174.1306458,747.5999756,260.3999939,95.4344635,875.2000122,77,77,19.68376667,46
2,42,118,73.5,90.57407379,147.4236145,238.1999969,173.7152863,501,501,94.73719788,634,75,75,15.34611667,45
2,43,76,75,92.51851654,154.0405121,255.8999939,171.425354,257.7999878,389.7999878,97.1749115,323,75,75.19999695,18.8485,44
2,44,211,74,93.48148346,150.4149323,547.5999756,165.2317657,261.3999939,261.3999939,97.75715637,322.2000122,75.5,75.69999695,22.18283333,43
2,45,247,74,93.20370483,152.7368469,392.3999939,183.506073,260.7999878,555.5999756,95.83637238,700,74,74.09999847,18.34861667,42
2,46,92.5,77,93.48148346,159.8489685,252.3000031,185.387146,257.3999939,906,100.8919296,323.2000122,76.5,76.80000305,20.01621667,41
2,47,89.5,77.5,210.0370331,160.8831177,552,184.6302185,1061.599976,272.2000122,99.54296875,327.6000061,77,77,17.01371667,40
2,48,181,80,210.0370331,152.3226471,563.2000122,187.055542,261.3999939,261.3999939,102.2482605,1356.800049,79,79.5,17.18056667,39
2,49,92.5,79.5,93.01851654,161.4149323,259.2000122,190.665802,258.7999878,258.7999878,100.8567734,735.5999756,78.5,78.59999847,13.34488333,38
2,50,227,82,92.88889313,153.5807495,495.3999939,177.991333,681.5999756,256.6000061,103.2986069,826.7999878,84,84,17.01395,37
2,51,188,85.5,220.7777863,150.3414459,561.5999756,188.2994843,1024.800049,1024.800049,108.1465912,1227.199951,88.5,88.90000153,29.8575,36
2,52,103.5,85.5,89.51851654,163.5630951,231.1999969,187.553833,230.6999969,314.3999939,109.2599869,325.6000061,86,86.40000153,16.51433333,35
2,53,104.5,87.5,244.1481476,165.5034943,524.7999878,191.336792,750,226.6999969,111.9503021,316,86,85.80000305,29.52288333,34
2,54,97,88.5,97.5,167.7465363,240.8999939,198.234375,236.5,236.5,111.4227448,496.7999878,86.5,86.69999695,16.01261667,33
2,55,102.5,87.5,103.5185165,165.2482758,231.6000061,190.336792,231.8000031,231.8000031,110.4344635,657.2000122,87,87.09999847,17.84821667,32
2,56,107.5,89,84.51851654,153.3628693,232.6000061,167.081604,227.8999939,476.6000061,111.0855026,619.5999756,95,95,30.19228333,31
2,57,75.5,90,85.51851654,155.2963104,231.1000061,173.336792,401,401,112.5451355,446.3999939,96,96.40000153,27.5231,30
2,58,106.5,92,107,158.8130951,542,182.553833,228.5,824.7999878,113.4192657,968.4000244,95.5,95.69999695,18.84895,29
2,59,76.5,90.5,87.51851654,165.0578766,230.1999969,189.46875,356.6000061,227.5,113.6089401,379,92.5,92.69999695,22.01766667,28
2,60,75,94,85.38889313,157.0665588,230.8999939,178.6857605,223.6999969,418.3999939,115.3576431,324.2000122,97.5,97.5,27.02255,27
2,61,229,93,258,166.2650604,483.3999939,201.6449738,222.6000061,652.7999878,116.7599869,827.2000122,93,93.40000153,21.01745,26
2,62,79.5,92,88,171.8321838,252.1000061,215.3194427,316.2000122,245.5,110.3450546,331.3999939,88.5,88.69999695,12.176,25
2,63,135,91.5,97.5,166.1927185,232.8000031,193.6389008,224.1000061,224.1000061,114.271698,325,91,91.59999847,16.67895,24
2,64,238,93.5,268,168.3206177,230.3999939,195.6857605,226.3999939,226.3999939,115.9552994,326.2000122,93,93.40000153,15.014,23
2,65,101,91.5,101.5,169.1250153,234.8999939,196.5920105,232,232,114.9887161,324.2000122,92.5,92.5,16.51376667,22
2,66,75,92.5,85.01851654,166.8622894,226.6000061,196.128479,420,420,115.2565079,484.2000122,92.5,92.69999695,18.1824,21
2,67,74.5,91.5,86.01851654,162.3090363,231.6999969,188.336792,436.7999878,436.7999878,115.2096405,492.6000061,94.5,94.59999847,21.85276667,20
2,68,102.5,92.5,102.5185165,163.5384979,233.1999969,207.145401,229.1999969,804,115.6677551,329.2000122,92.5,92.5,20.01645,19
2,69,76,93,88.01851654,169.6059113,232.3999939,199.762146,370,370,113.7482605,386.6000061,91.5,91.80000305,15.01261667,18
2,70,109,92.5,270.0740662,156.967041,228,187.039917,220.6999969,220.6999969,112.9227448,326.3999939,90,90.09999847,23.68488333,17
2,71,180,77.5,209.0370331,145.0567322,559.2000122,188.485672,1072.800049,1072.800049,101.6618881,1413.599976,74,74.30000305,19.68321667,16
2,72,92.5,74.5,92.59027863,140.5468903,261,166.4279633,666.4000244,263.3999939,95.16319275,784.7999878,74,74.09999847,24.52006667,15
2,73,92,77.5,252.3935242,141.7488556,513.5999756,155.7743073,728.4000244,728.4000244,96.61610413,842,75.5,75.90000153,24.85416667,14
2,74,75.5,79.5,93.20370483,136.1255951,259.6000061,145.2317657,256.7999878,414.3999939,97.96440887,322.6000061,81,81,36.3635,13
2,75,201,79.5,234.7777863,153.2702637,261.7999878,187.811203,912,912,100.1023254,1037.599976,78,78.30000305,15.51166667,12
2,76,101.5,81,102.2037048,150.9334564,239.3999939,166.3663177,240.6000061,240.6000061,100.3142395,327,81,81,22.18383333,11
2,77,75.5,81,103.3888931,159.3078918,233.8000031,182.3663177,385,237.5,103.1371536,384.6000061,78,78.30000305,18.68088333,10
2,78,92.5,80.5,93.20370483,155.7042847,258.2000122,176.1232605,862.4000244,258.7999878,102.2599869,998.7999878,78.5,78.80000305,18.6815,9
2,79,92.5,79.5,93.07407379,154.4872894,254.8000031,176.991333,258.7999878,258.7999878,100.8142395,326.6000061,77.5,77.5,19.01511667,8
2,80,75,79,85.51851654,155.5856628,257.2000122,184.0381927,470.7999878,258.6000061,100.432724,330.6000061,76.5,76.5,16.51266667,7
2,81,183,79.5,213.7777863,147.4149323,563.5999756,183.5164948,275.6000061,1060.800049,101.8604584,327.6000061,80.5,80.80000305,25.18683333,6
2,82,93.5,79.5,94.01851654,155.5127411,512.7999878,172.90625,254.6000061,254.6000061,101.4344635,324.3999939,77,77.5,25.52038333,5
2,83,92.5,79.5,93.01851654,155.0532532,258.2000122,173.665802,259.3999939,259.3999939,100.7599869,327.7999878,79.5,79.69999695,18.01533333,4
2,84,118.5,77.5,90.38889313,154.338562,236.1999969,182.8828125,492.6000061,492.6000061,98.87651825,643.5999756,77.5,77.69999695,14.51145,3
2,85,92.5,77.5,93.38889313,159.3426056,258.7999878,187.8828125,262.6000061,262.6000061,97.53125,329.6000061,74,74.30000305,13.844,2
2,86,75.5,79,86.70370483,153.7557831,243.1000061,178.5920105,440.3999939,243.5,99.19791412,494.3999939,77,77.40000153,14.51226667,1
2,87,104,150,450,325,1098,325,2660,350,3800,350,140,77.40000153,14.51226667,0
3,1,91.5,79.5,92.20370483,153.2152863,240,173.340271,413.6000061,257.3999939,101.1666718,328.3999939,80.5,80.80000305,19.84856667,95
3,2,100.5,77.5,88.01851654,152.2152863,242.5,170.8559113,368.3999939,368.3999939,98.97699738,331.6000061,80,80.19999695,18.515,94
3,3,223,78.5,251.4074097,142.7722931,260.6000061,169.286026,721.2000122,721.2000122,98.158638,846,82,82,30.855,93
3,4,79,78,102.7037048,135.8449097,241.3000031,143.9791565,239.1000061,308.2000122,95.92274475,327,82,82.19999695,38.17893333,92
3,5,177,79,90.20370483,138.356781,245.8000031,174.9431458,337.7999878,1111.199951,95.04296875,327.6000061,81.5,81.69999695,35.5099,91
3,6,163,80.5,99.51851654,121.528656,532,154.8433075,1116.800049,250.3999939,90.866539,1472,80.5,80.59999847,138.5249333,90
3,7,206,77.5,236.7777863,114.3991623,546.4000244,104.6067734,820.4000244,820.4000244,89.8250885,854.4000244,78.5,78.80000305,97.6894,89
3,8,94,76,94.88889313,119.2989044,243.6000061,122.7447968,242,242,90.71744537,324.3999939,78.5,78.80000305,52.19293333,88
3,9,92.5,74,86.70370483,135.3217621,257,149.6892395,258.7999878,258.7999878,92.72439575,324,77,77.19999695,22.00411667,87
3,10,92.5,74,93.01851654,131.3426056,257,141.0642395,433.6000061,253.1000061,91.83766937,322.3999939,77.5,77.90000153,35.17216667,86
3,11,92,73.5,226.1481476,145.1646576,258,182.485672,946.7999878,263,95.9344635,325.6000061,74.5,74.69999695,18.5025,85
3,12,262,74.5,93.48148346,141.0532532,255.3000031,152.425354,256.3999939,498.6000061,93.41536713,322,77,77.19999695,27.17111667,84
3,13,92.5,75,86.57407379,145.9085846,253.1999969,163.809021,487.7999878,258.2000122,96.04296875,327.7999878,77.5,77.5,23.66893333,83
